inventory_id,store_id,film_id,inventory_last_upd
2145,1,464,2006-02-15 10:09:17
2146,1,464,2006-02-15 10:09:17
2147,1,464,2006-02-15 10:09:17
2148,2,464,2006-02-15 10:09:17
2149,2,464,2006-02-15 10:09:17
2150,2,464,2006-02-15 10:09:17
2151,1,465,2006-02-15 10:09:17
2152,1,465,2006-02-15 10:09:17
2153,2,465,2006-02-15 10:09:17
2154,2,465,2006-02-15 10:09:17
2155,2,465,2006-02-15 10:09:17
2156,1,466,2006-02-15 10:09:17
2157,1,466,2006-02-15 10:09:17
2158,1,467,2006-02-15 10:09:17
2159,1,467,2006-02-15 10:09:17
2160,1,467,2006-02-15 10:09:17
2161,1,467,2006-02-15 10:09:17
2162,2,467,2006-02-15 10:09:17
2163,2,467,2006-02-15 10:09:17
2164,2,467,2006-02-15 10:09:17
2165,1,468,2006-02-15 10:09:17
2166,1,468,2006-02-15 10:09:17
2167,1,468,2006-02-15 10:09:17
2168,1,468,2006-02-15 10:09:17
2169,2,468,2006-02-15 10:09:17
2170,2,468,2006-02-15 10:09:17
2171,2,468,2006-02-15 10:09:17
2172,2,468,2006-02-15 10:09:17
2173,2,469,2006-02-15 10:09:17
2174,2,469,2006-02-15 10:09:17
2175,2,469,2006-02-15 10:09:17
2176,1,470,2006-02-15 10:09:17
2177,1,470,2006-02-15 10:09:17
2178,1,471,2006-02-15 10:09:17
2179,1,471,2006-02-15 10:09:17
2180,1,471,2006-02-15 10:09:17
2181,2,471,2006-02-15 10:09:17
2182,2,471,2006-02-15 10:09:17
2183,2,471,2006-02-15 10:09:17
2184,2,471,2006-02-15 10:09:17
2185,2,472,2006-02-15 10:09:17
2186,2,472,2006-02-15 10:09:17
2187,1,473,2006-02-15 10:09:17
2188,1,473,2006-02-15 10:09:17
2189,2,473,2006-02-15 10:09:17
2190,2,473,2006-02-15 10:09:17
2191,2,473,2006-02-15 10:09:17
2192,2,474,2006-02-15 10:09:17
2193,2,474,2006-02-15 10:09:17
2194,2,474,2006-02-15 10:09:17
2195,2,474,2006-02-15 10:09:17
2196,2,475,2006-02-15 10:09:17
2197,2,475,2006-02-15 10:09:17
2198,1,476,2006-02-15 10:09:17
2199,1,476,2006-02-15 10:09:17
2200,1,476,2006-02-15 10:09:17
2201,2,476,2006-02-15 10:09:17
2202,2,476,2006-02-15 10:09:17
2203,2,476,2006-02-15 10:09:17
2204,2,476,2006-02-15 10:09:17
2205,2,477,2006-02-15 10:09:17
2206,2,477,2006-02-15 10:09:17
2207,2,477,2006-02-15 10:09:17
2208,1,478,2006-02-15 10:09:17
2209,1,478,2006-02-15 10:09:17
2210,2,478,2006-02-15 10:09:17
2211,2,478,2006-02-15 10:09:17
2212,2,478,2006-02-15 10:09:17
2213,1,479,2006-02-15 10:09:17
2214,1,479,2006-02-15 10:09:17
2215,2,479,2006-02-15 10:09:17
2216,2,479,2006-02-15 10:09:17
2217,2,479,2006-02-15 10:09:17
2218,1,480,2006-02-15 10:09:17
2219,1,480,2006-02-15 10:09:17
2220,2,480,2006-02-15 10:09:17
2221,2,480,2006-02-15 10:09:17
2222,1,481,2006-02-15 10:09:17
2223,1,481,2006-02-15 10:09:17
2224,1,481,2006-02-15 10:09:17
2225,2,481,2006-02-15 10:09:17
2226,2,481,2006-02-15 10:09:17
2227,2,481,2006-02-15 10:09:17
2228,1,482,2006-02-15 10:09:17
2229,1,482,2006-02-15 10:09:17
2230,1,482,2006-02-15 10:09:17
2231,1,483,2006-02-15 10:09:17
2232,1,483,2006-02-15 10:09:17
2233,1,483,2006-02-15 10:09:17
2234,2,483,2006-02-15 10:09:17
2235,2,483,2006-02-15 10:09:17
2236,1,484,2006-02-15 10:09:17
2237,1,484,2006-02-15 10:09:17
2238,1,484,2006-02-15 10:09:17
2239,1,484,2006-02-15 10:09:17
2240,2,484,2006-02-15 10:09:17
2241,2,484,2006-02-15 10:09:17
2242,2,484,2006-02-15 10:09:17
2243,2,485,2006-02-15 10:09:17
2244,2,485,2006-02-15 10:09:17
2245,2,485,2006-02-15 10:09:17
2246,1,486,2006-02-15 10:09:17
2247,1,486,2006-02-15 10:09:17
2248,1,486,2006-02-15 10:09:17
2249,1,486,2006-02-15 10:09:17
2250,2,486,2006-02-15 10:09:17
2251,2,486,2006-02-15 10:09:17
2252,2,487,2006-02-15 10:09:17
2253,2,487,2006-02-15 10:09:17
2254,2,487,2006-02-15 10:09:17
2255,1,488,2006-02-15 10:09:17
2256,1,488,2006-02-15 10:09:17
2257,2,488,2006-02-15 10:09:17
2258,2,488,2006-02-15 10:09:17
2259,2,488,2006-02-15 10:09:17
2260,1,489,2006-02-15 10:09:17
2261,1,489,2006-02-15 10:09:17
2262,1,489,2006-02-15 10:09:17
2263,1,489,2006-02-15 10:09:17
2264,2,489,2006-02-15 10:09:17
2265,2,489,2006-02-15 10:09:17
2266,2,489,2006-02-15 10:09:17
2267,2,489,2006-02-15 10:09:17
2268,1,490,2006-02-15 10:09:17
2269,1,490,2006-02-15 10:09:17
2270,1,491,2006-02-15 10:09:17
2271,1,491,2006-02-15 10:09:17
2272,2,491,2006-02-15 10:09:17
2273,2,491,2006-02-15 10:09:17
2274,2,491,2006-02-15 10:09:17
2275,2,491,2006-02-15 10:09:17
2276,1,492,2006-02-15 10:09:17
2277,1,492,2006-02-15 10:09:17
2278,2,493,2006-02-15 10:09:17
2279,2,493,2006-02-15 10:09:17
2280,2,493,2006-02-15 10:09:17
2281,1,494,2006-02-15 10:09:17
2282,1,494,2006-02-15 10:09:17
2283,1,494,2006-02-15 10:09:17
2284,1,494,2006-02-15 10:09:17
2285,2,494,2006-02-15 10:09:17
2286,2,494,2006-02-15 10:09:17
2287,1,496,2006-02-15 10:09:17
2288,1,496,2006-02-15 10:09:17
2289,2,496,2006-02-15 10:09:17
2290,2,496,2006-02-15 10:09:17
2291,2,496,2006-02-15 10:09:17
2292,1,498,2006-02-15 10:09:17
2293,1,498,2006-02-15 10:09:17
2294,1,499,2006-02-15 10:09:17
2295,1,499,2006-02-15 10:09:17
2296,1,500,2006-02-15 10:09:17
2297,1,500,2006-02-15 10:09:17
2298,1,500,2006-02-15 10:09:17
2299,1,500,2006-02-15 10:09:17
2300,2,500,2006-02-15 10:09:17
2301,2,500,2006-02-15 10:09:17
2302,2,500,2006-02-15 10:09:17
2303,2,500,2006-02-15 10:09:17
2304,1,501,2006-02-15 10:09:17
2305,1,501,2006-02-15 10:09:17
2306,1,501,2006-02-15 10:09:17
2307,2,501,2006-02-15 10:09:17
2308,2,501,2006-02-15 10:09:17
2309,1,502,2006-02-15 10:09:17
2310,1,502,2006-02-15 10:09:17
2311,1,502,2006-02-15 10:09:17
2312,1,502,2006-02-15 10:09:17
2313,2,502,2006-02-15 10:09:17
2314,2,502,2006-02-15 10:09:17
2315,2,502,2006-02-15 10:09:17
2316,1,503,2006-02-15 10:09:17
2317,1,503,2006-02-15 10:09:17
2318,1,503,2006-02-15 10:09:17
2319,1,504,2006-02-15 10:09:17
2320,1,504,2006-02-15 10:09:17
2321,1,504,2006-02-15 10:09:17
2322,1,504,2006-02-15 10:09:17
2323,2,504,2006-02-15 10:09:17
2324,2,504,2006-02-15 10:09:17
2325,2,505,2006-02-15 10:09:17
2326,2,505,2006-02-15 10:09:17
2327,2,505,2006-02-15 10:09:17
2328,2,505,2006-02-15 10:09:17
2329,1,506,2006-02-15 10:09:17
2330,1,506,2006-02-15 10:09:17
2331,1,506,2006-02-15 10:09:17
2332,1,506,2006-02-15 10:09:17
2333,2,506,2006-02-15 10:09:17
2334,2,506,2006-02-15 10:09:17
2335,2,507,2006-02-15 10:09:17
2336,2,507,2006-02-15 10:09:17
2337,2,508,2006-02-15 10:09:17
2338,2,508,2006-02-15 10:09:17
2339,2,508,2006-02-15 10:09:17
2340,2,509,2006-02-15 10:09:17
2341,2,509,2006-02-15 10:09:17
2342,2,509,2006-02-15 10:09:17
2343,1,510,2006-02-15 10:09:17
2344,1,510,2006-02-15 10:09:17
2345,1,510,2006-02-15 10:09:17
2346,1,510,2006-02-15 10:09:17
2347,1,511,2006-02-15 10:09:17
2348,1,511,2006-02-15 10:09:17
2349,2,511,2006-02-15 10:09:17
2350,2,511,2006-02-15 10:09:17
2351,2,511,2006-02-15 10:09:17
2352,1,512,2006-02-15 10:09:17
2353,1,512,2006-02-15 10:09:17
2354,2,512,2006-02-15 10:09:17
2355,2,512,2006-02-15 10:09:17
2356,2,512,2006-02-15 10:09:17
2357,2,512,2006-02-15 10:09:17
2358,2,513,2006-02-15 10:09:17
2359,2,513,2006-02-15 10:09:17
2360,1,514,2006-02-15 10:09:17
2361,1,514,2006-02-15 10:09:17
2362,2,514,2006-02-15 10:09:17
2363,2,514,2006-02-15 10:09:17
2364,2,514,2006-02-15 10:09:17
2365,2,514,2006-02-15 10:09:17
2366,2,515,2006-02-15 10:09:17
2367,2,515,2006-02-15 10:09:17
2368,2,516,2006-02-15 10:09:17
2369,2,516,2006-02-15 10:09:17
2370,2,516,2006-02-15 10:09:17
2371,2,517,2006-02-15 10:09:17
2372,2,517,2006-02-15 10:09:17
2373,1,518,2006-02-15 10:09:17
2374,1,518,2006-02-15 10:09:17
2375,2,518,2006-02-15 10:09:17
2376,2,518,2006-02-15 10:09:17
2377,2,518,2006-02-15 10:09:17
2378,2,518,2006-02-15 10:09:17
2379,2,519,2006-02-15 10:09:17
2380,2,519,2006-02-15 10:09:17
2381,2,519,2006-02-15 10:09:17
2382,2,519,2006-02-15 10:09:17
2383,1,520,2006-02-15 10:09:17
2384,1,520,2006-02-15 10:09:17
2385,1,521,2006-02-15 10:09:17
2386,1,521,2006-02-15 10:09:17
2387,1,521,2006-02-15 10:09:17
2388,1,521,2006-02-15 10:09:17
2389,2,521,2006-02-15 10:09:17
2390,2,521,2006-02-15 10:09:17
2391,2,521,2006-02-15 10:09:17
2392,2,522,2006-02-15 10:09:17
2393,2,522,2006-02-15 10:09:17
2394,1,523,2006-02-15 10:09:17
2395,1,523,2006-02-15 10:09:17
2396,1,524,2006-02-15 10:09:17
2397,1,524,2006-02-15 10:09:17
2398,2,524,2006-02-15 10:09:17
2399,2,524,2006-02-15 10:09:17
2400,2,524,2006-02-15 10:09:17
2401,2,524,2006-02-15 10:09:17
2402,1,525,2006-02-15 10:09:17
2403,1,525,2006-02-15 10:09:17
2404,1,525,2006-02-15 10:09:17
2405,1,525,2006-02-15 10:09:17
2406,2,525,2006-02-15 10:09:17
2407,2,525,2006-02-15 10:09:17
2408,2,525,2006-02-15 10:09:17
2409,2,525,2006-02-15 10:09:17
2410,2,526,2006-02-15 10:09:17
2411,2,526,2006-02-15 10:09:17
2412,2,526,2006-02-15 10:09:17
2413,2,526,2006-02-15 10:09:17
2414,1,527,2006-02-15 10:09:17
2415,1,527,2006-02-15 10:09:17
2416,2,527,2006-02-15 10:09:17
2417,2,527,2006-02-15 10:09:17
2418,2,527,2006-02-15 10:09:17
2419,2,527,2006-02-15 10:09:17
2420,1,528,2006-02-15 10:09:17
2421,1,528,2006-02-15 10:09:17
2422,1,528,2006-02-15 10:09:17
2423,1,529,2006-02-15 10:09:17
2424,1,529,2006-02-15 10:09:17
2425,1,529,2006-02-15 10:09:17
2426,1,529,2006-02-15 10:09:17
2427,1,530,2006-02-15 10:09:17
2428,1,530,2006-02-15 10:09:17
2429,1,530,2006-02-15 10:09:17
2430,1,531,2006-02-15 10:09:17
2431,1,531,2006-02-15 10:09:17
2432,1,531,2006-02-15 10:09:17
2433,1,531,2006-02-15 10:09:17
2434,2,531,2006-02-15 10:09:17
2435,2,531,2006-02-15 10:09:17
2436,2,531,2006-02-15 10:09:17
2437,2,531,2006-02-15 10:09:17
2438,2,532,2006-02-15 10:09:17
2439,2,532,2006-02-15 10:09:17
2440,2,532,2006-02-15 10:09:17
2441,2,532,2006-02-15 10:09:17
2442,1,533,2006-02-15 10:09:17
2443,1,533,2006-02-15 10:09:17
2444,1,533,2006-02-15 10:09:17
2445,1,534,2006-02-15 10:09:17
2446,1,534,2006-02-15 10:09:17
2447,2,534,2006-02-15 10:09:17
2448,2,534,2006-02-15 10:09:17
2449,2,534,2006-02-15 10:09:17
2450,1,535,2006-02-15 10:09:17
2451,1,535,2006-02-15 10:09:17
2452,1,535,2006-02-15 10:09:17
2453,1,535,2006-02-15 10:09:17
2454,1,536,2006-02-15 10:09:17
2455,1,536,2006-02-15 10:09:17
2456,1,536,2006-02-15 10:09:17
2457,2,536,2006-02-15 10:09:17
2458,2,536,2006-02-15 10:09:17
2459,2,537,2006-02-15 10:09:17
2460,2,537,2006-02-15 10:09:17
2461,2,537,2006-02-15 10:09:17
2462,2,538,2006-02-15 10:09:17
2463,2,538,2006-02-15 10:09:17
2464,2,538,2006-02-15 10:09:17
2465,1,539,2006-02-15 10:09:17
2466,1,539,2006-02-15 10:09:17
2467,1,540,2006-02-15 10:09:17
2468,1,540,2006-02-15 10:09:17
2469,1,540,2006-02-15 10:09:17
2470,2,541,2006-02-15 10:09:17
2471,2,541,2006-02-15 10:09:17
2472,1,542,2006-02-15 10:09:17
2473,1,542,2006-02-15 10:09:17
2474,1,542,2006-02-15 10:09:17
2475,1,542,2006-02-15 10:09:17
2476,2,542,2006-02-15 10:09:17
2477,2,542,2006-02-15 10:09:17
2478,1,543,2006-02-15 10:09:17
2479,1,543,2006-02-15 10:09:17
2480,1,544,2006-02-15 10:09:17
2481,1,544,2006-02-15 10:09:17
2482,2,544,2006-02-15 10:09:17
2483,2,544,2006-02-15 10:09:17
2484,1,545,2006-02-15 10:09:17
2485,1,545,2006-02-15 10:09:17
2486,1,545,2006-02-15 10:09:17
2487,1,545,2006-02-15 10:09:17
2488,2,545,2006-02-15 10:09:17
2489,2,545,2006-02-15 10:09:17
2490,2,546,2006-02-15 10:09:17
2491,2,546,2006-02-15 10:09:17
2492,2,546,2006-02-15 10:09:17
2493,2,546,2006-02-15 10:09:17
2494,2,547,2006-02-15 10:09:17
2495,2,547,2006-02-15 10:09:17
2496,1,548,2006-02-15 10:09:17
2497,1,548,2006-02-15 10:09:17
2498,1,549,2006-02-15 10:09:17
2499,1,549,2006-02-15 10:09:17
2500,2,549,2006-02-15 10:09:17
2501,2,549,2006-02-15 10:09:17
2502,1,550,2006-02-15 10:09:17
2503,1,550,2006-02-15 10:09:17
2504,1,550,2006-02-15 10:09:17
2505,1,551,2006-02-15 10:09:17
2506,1,551,2006-02-15 10:09:17
2507,1,551,2006-02-15 10:09:17
2508,2,551,2006-02-15 10:09:17
2509,2,551,2006-02-15 10:09:17
2510,2,551,2006-02-15 10:09:17
2511,2,552,2006-02-15 10:09:17
2512,2,552,2006-02-15 10:09:17
2513,2,552,2006-02-15 10:09:17
2514,2,552,2006-02-15 10:09:17
2515,2,553,2006-02-15 10:09:17
2516,2,553,2006-02-15 10:09:17
2517,2,553,2006-02-15 10:09:17
2518,1,554,2006-02-15 10:09:17
2519,1,554,2006-02-15 10:09:17
2520,1,554,2006-02-15 10:09:17
2521,1,554,2006-02-15 10:09:17
2522,2,554,2006-02-15 10:09:17
2523,2,554,2006-02-15 10:09:17
2524,2,554,2006-02-15 10:09:17
2525,1,555,2006-02-15 10:09:17
2526,1,555,2006-02-15 10:09:17
2527,1,555,2006-02-15 10:09:17
2528,2,555,2006-02-15 10:09:17
2529,2,555,2006-02-15 10:09:17
2530,2,555,2006-02-15 10:09:17
2531,2,555,2006-02-15 10:09:17
2532,1,556,2006-02-15 10:09:17
2533,1,556,2006-02-15 10:09:17
2534,1,556,2006-02-15 10:09:17
2535,2,556,2006-02-15 10:09:17
2536,2,556,2006-02-15 10:09:17
2537,2,556,2006-02-15 10:09:17
2538,2,556,2006-02-15 10:09:17
2539,1,557,2006-02-15 10:09:17
2540,1,557,2006-02-15 10:09:17
2541,2,557,2006-02-15 10:09:17
2542,2,557,2006-02-15 10:09:17
2543,2,557,2006-02-15 10:09:17
2544,2,558,2006-02-15 10:09:17
2545,2,558,2006-02-15 10:09:17
2546,1,559,2006-02-15 10:09:17
2547,1,559,2006-02-15 10:09:17
2548,1,559,2006-02-15 10:09:17
2549,1,559,2006-02-15 10:09:17
2550,2,559,2006-02-15 10:09:17
2551,2,559,2006-02-15 10:09:17
2552,2,559,2006-02-15 10:09:17
2553,2,559,2006-02-15 10:09:17
2554,1,560,2006-02-15 10:09:17
2555,1,560,2006-02-15 10:09:17
2556,1,560,2006-02-15 10:09:17
2557,2,560,2006-02-15 10:09:17
2558,2,560,2006-02-15 10:09:17
2559,1,561,2006-02-15 10:09:17
2560,1,561,2006-02-15 10:09:17
2561,1,561,2006-02-15 10:09:17
2562,1,561,2006-02-15 10:09:17
2563,1,562,2006-02-15 10:09:17
2564,1,562,2006-02-15 10:09:17
2565,1,562,2006-02-15 10:09:17
2566,1,562,2006-02-15 10:09:17
2567,2,562,2006-02-15 10:09:17
2568,2,562,2006-02-15 10:09:17
2569,1,563,2006-02-15 10:09:17
2570,1,563,2006-02-15 10:09:17
2571,1,563,2006-02-15 10:09:17
2572,1,563,2006-02-15 10:09:17
2573,2,563,2006-02-15 10:09:17
2574,2,563,2006-02-15 10:09:17
2575,2,563,2006-02-15 10:09:17
2576,2,564,2006-02-15 10:09:17
2577,2,564,2006-02-15 10:09:17
2578,2,564,2006-02-15 10:09:17
2579,1,565,2006-02-15 10:09:17
2580,1,565,2006-02-15 10:09:17
2581,1,566,2006-02-15 10:09:17
2582,1,566,2006-02-15 10:09:17
2583,1,567,2006-02-15 10:09:17
2584,1,567,2006-02-15 10:09:17
2585,2,567,2006-02-15 10:09:17
2586,2,567,2006-02-15 10:09:17
2587,1,568,2006-02-15 10:09:17
2588,1,568,2006-02-15 10:09:17
2589,2,568,2006-02-15 10:09:17
2590,2,568,2006-02-15 10:09:17
2591,1,569,2006-02-15 10:09:17
2592,1,569,2006-02-15 10:09:17
2593,1,570,2006-02-15 10:09:17
2594,1,570,2006-02-15 10:09:17
2595,2,570,2006-02-15 10:09:17
2596,2,570,2006-02-15 10:09:17
2597,2,570,2006-02-15 10:09:17
2598,1,571,2006-02-15 10:09:17
2599,1,571,2006-02-15 10:09:17
2600,2,571,2006-02-15 10:09:17
2601,2,571,2006-02-15 10:09:17
2602,2,571,2006-02-15 10:09:17
2603,2,571,2006-02-15 10:09:17
2604,1,572,2006-02-15 10:09:17
2605,1,572,2006-02-15 10:09:17
2606,1,572,2006-02-15 10:09:17
2607,1,572,2006-02-15 10:09:17
2608,2,572,2006-02-15 10:09:17
2609,2,572,2006-02-15 10:09:17
2610,2,572,2006-02-15 10:09:17
2611,2,572,2006-02-15 10:09:17
2612,1,573,2006-02-15 10:09:17
2613,1,573,2006-02-15 10:09:17
2614,1,573,2006-02-15 10:09:17
2615,1,573,2006-02-15 10:09:17
2616,1,574,2006-02-15 10:09:17
2617,1,574,2006-02-15 10:09:17
2618,2,574,2006-02-15 10:09:17
2619,2,574,2006-02-15 10:09:17
2620,2,574,2006-02-15 10:09:17
2621,1,575,2006-02-15 10:09:17
2622,1,575,2006-02-15 10:09:17
2623,2,575,2006-02-15 10:09:17
2624,2,575,2006-02-15 10:09:17
2625,2,575,2006-02-15 10:09:17
2626,2,575,2006-02-15 10:09:17
2627,2,576,2006-02-15 10:09:17
2628,2,576,2006-02-15 10:09:17
2629,2,576,2006-02-15 10:09:17
2630,1,577,2006-02-15 10:09:17
2631,1,577,2006-02-15 10:09:17
2632,1,577,2006-02-15 10:09:17
2633,1,578,2006-02-15 10:09:17
2634,1,578,2006-02-15 10:09:17
2635,2,578,2006-02-15 10:09:17
2636,2,578,2006-02-15 10:09:17
2637,2,578,2006-02-15 10:09:17
2638,1,579,2006-02-15 10:09:17
2639,1,579,2006-02-15 10:09:17
2640,1,579,2006-02-15 10:09:17
2641,1,579,2006-02-15 10:09:17
2642,2,579,2006-02-15 10:09:17
2643,2,579,2006-02-15 10:09:17
2644,2,579,2006-02-15 10:09:17
2645,1,580,2006-02-15 10:09:17
2646,1,580,2006-02-15 10:09:17
2647,1,580,2006-02-15 10:09:17
2648,1,580,2006-02-15 10:09:17
2649,2,580,2006-02-15 10:09:17
2650,2,580,2006-02-15 10:09:17
2651,1,581,2006-02-15 10:09:17
2652,1,581,2006-02-15 10:09:17
2653,1,581,2006-02-15 10:09:17
2654,2,582,2006-02-15 10:09:17
2655,2,582,2006-02-15 10:09:17
2656,1,583,2006-02-15 10:09:17
2657,1,583,2006-02-15 10:09:17
2658,1,583,2006-02-15 10:09:17
2659,2,583,2006-02-15 10:09:17
2660,2,583,2006-02-15 10:09:17
2661,1,584,2006-02-15 10:09:17
2662,1,584,2006-02-15 10:09:17
2663,2,585,2006-02-15 10:09:17
2664,2,585,2006-02-15 10:09:17
2665,2,585,2006-02-15 10:09:17
2666,2,585,2006-02-15 10:09:17
2667,1,586,2006-02-15 10:09:17
2668,1,586,2006-02-15 10:09:17
2669,1,586,2006-02-15 10:09:17
2670,1,586,2006-02-15 10:09:17
2671,2,586,2006-02-15 10:09:17
2672,2,586,2006-02-15 10:09:17
2673,2,586,2006-02-15 10:09:17
2674,2,586,2006-02-15 10:09:17
2675,1,587,2006-02-15 10:09:17
2676,1,587,2006-02-15 10:09:17
2677,1,587,2006-02-15 10:09:17
2678,2,588,2006-02-15 10:09:17
2679,2,588,2006-02-15 10:09:17
2680,2,588,2006-02-15 10:09:17
2681,2,588,2006-02-15 10:09:17
2682,2,589,2006-02-15 10:09:17
2683,2,589,2006-02-15 10:09:17
2684,2,589,2006-02-15 10:09:17
2685,2,589,2006-02-15 10:09:17
2686,1,590,2006-02-15 10:09:17
2687,1,590,2006-02-15 10:09:17
2688,1,590,2006-02-15 10:09:17
2689,2,590,2006-02-15 10:09:17
2690,2,590,2006-02-15 10:09:17
2691,2,590,2006-02-15 10:09:17
2692,2,590,2006-02-15 10:09:17
2693,2,591,2006-02-15 10:09:17
2694,2,591,2006-02-15 10:09:17
2695,2,591,2006-02-15 10:09:17
2696,1,592,2006-02-15 10:09:17
2697,1,592,2006-02-15 10:09:17
2698,2,592,2006-02-15 10:09:17
2699,2,592,2006-02-15 10:09:17
2700,2,593,2006-02-15 10:09:17
2701,2,593,2006-02-15 10:09:17
2702,2,593,2006-02-15 10:09:17
2703,2,593,2006-02-15 10:09:17
2704,1,594,2006-02-15 10:09:17
2705,1,594,2006-02-15 10:09:17
2706,1,594,2006-02-15 10:09:17
2707,1,595,2006-02-15 10:09:17
2708,1,595,2006-02-15 10:09:17
2709,1,595,2006-02-15 10:09:17
2710,1,595,2006-02-15 10:09:17
2711,2,595,2006-02-15 10:09:17
2712,2,595,2006-02-15 10:09:17
2713,2,595,2006-02-15 10:09:17
2714,2,595,2006-02-15 10:09:17
2715,1,596,2006-02-15 10:09:17
2716,1,596,2006-02-15 10:09:17
2717,2,596,2006-02-15 10:09:17
2718,2,596,2006-02-15 10:09:17
2719,2,596,2006-02-15 10:09:17
2720,2,596,2006-02-15 10:09:17
2721,2,597,2006-02-15 10:09:17
2722,2,597,2006-02-15 10:09:17
2723,2,597,2006-02-15 10:09:17
2724,2,597,2006-02-15 10:09:17
2725,1,598,2006-02-15 10:09:17
2726,1,598,2006-02-15 10:09:17
2727,1,598,2006-02-15 10:09:17
2728,1,598,2006-02-15 10:09:17
2729,1,599,2006-02-15 10:09:17
2730,1,599,2006-02-15 10:09:17
2731,1,599,2006-02-15 10:09:17
2732,2,599,2006-02-15 10:09:17
2733,2,599,2006-02-15 10:09:17
2734,1,600,2006-02-15 10:09:17
2735,1,600,2006-02-15 10:09:17
2736,2,600,2006-02-15 10:09:17
2737,2,600,2006-02-15 10:09:17
2738,1,601,2006-02-15 10:09:17
2739,1,601,2006-02-15 10:09:17
2740,1,601,2006-02-15 10:09:17
2741,2,601,2006-02-15 10:09:17
2742,2,601,2006-02-15 10:09:17
2743,1,602,2006-02-15 10:09:17
2744,1,602,2006-02-15 10:09:17
2745,2,602,2006-02-15 10:09:17
2746,2,602,2006-02-15 10:09:17
2747,2,602,2006-02-15 10:09:17
2748,1,603,2006-02-15 10:09:17
2749,1,603,2006-02-15 10:09:17
2750,1,603,2006-02-15 10:09:17
2751,1,603,2006-02-15 10:09:17
2752,2,603,2006-02-15 10:09:17
2753,2,603,2006-02-15 10:09:17
2754,2,604,2006-02-15 10:09:17
2755,2,604,2006-02-15 10:09:17
2756,2,604,2006-02-15 10:09:17
2757,2,605,2006-02-15 10:09:17
2758,2,605,2006-02-15 10:09:17
2759,1,606,2006-02-15 10:09:17
2760,1,606,2006-02-15 10:09:17
2761,2,606,2006-02-15 10:09:17
2762,2,606,2006-02-15 10:09:17
2763,2,606,2006-02-15 10:09:17
2764,2,606,2006-02-15 10:09:17
2765,1,608,2006-02-15 10:09:17
2766,1,608,2006-02-15 10:09:17
2767,2,608,2006-02-15 10:09:17
2768,2,608,2006-02-15 10:09:17
2769,2,608,2006-02-15 10:09:17
2770,2,608,2006-02-15 10:09:17
2771,1,609,2006-02-15 10:09:17
2772,1,609,2006-02-15 10:09:17
2773,1,609,2006-02-15 10:09:17
2774,1,609,2006-02-15 10:09:17
2775,2,609,2006-02-15 10:09:17
2776,2,609,2006-02-15 10:09:17
2777,2,609,2006-02-15 10:09:17
2778,2,609,2006-02-15 10:09:17
2779,1,610,2006-02-15 10:09:17
2780,1,610,2006-02-15 10:09:17
2781,2,610,2006-02-15 10:09:17
2782,2,610,2006-02-15 10:09:17
2783,2,610,2006-02-15 10:09:17
2784,1,611,2006-02-15 10:09:17
2785,1,611,2006-02-15 10:09:17
2786,1,611,2006-02-15 10:09:17
2787,1,611,2006-02-15 10:09:17
2788,2,611,2006-02-15 10:09:17
2789,2,611,2006-02-15 10:09:17
2790,2,612,2006-02-15 10:09:17
2791,2,612,2006-02-15 10:09:17
2792,1,613,2006-02-15 10:09:17
2793,1,613,2006-02-15 10:09:17
2794,1,614,2006-02-15 10:09:17
2795,1,614,2006-02-15 10:09:17
2796,1,614,2006-02-15 10:09:17
2797,2,614,2006-02-15 10:09:17
2798,2,614,2006-02-15 10:09:17
2799,2,614,2006-02-15 10:09:17
2800,2,615,2006-02-15 10:09:17
2801,2,615,2006-02-15 10:09:17
2802,2,615,2006-02-15 10:09:17
2803,2,615,2006-02-15 10:09:17
2804,1,616,2006-02-15 10:09:17
2805,1,616,2006-02-15 10:09:17
2806,2,616,2006-02-15 10:09:17
2807,2,616,2006-02-15 10:09:17
2808,2,616,2006-02-15 10:09:17
2809,2,616,2006-02-15 10:09:17
2810,1,617,2006-02-15 10:09:17
2811,1,617,2006-02-15 10:09:17
2812,1,617,2006-02-15 10:09:17
2813,2,618,2006-02-15 10:09:17
2814,2,618,2006-02-15 10:09:17
2815,2,618,2006-02-15 10:09:17
2816,2,618,2006-02-15 10:09:17
2817,1,619,2006-02-15 10:09:17
2818,1,619,2006-02-15 10:09:17
2819,2,619,2006-02-15 10:09:17
2820,2,619,2006-02-15 10:09:17
2821,2,619,2006-02-15 10:09:17
2822,2,619,2006-02-15 10:09:17
2823,1,620,2006-02-15 10:09:17
2824,1,620,2006-02-15 10:09:17
2825,2,620,2006-02-15 10:09:17
2826,2,620,2006-02-15 10:09:17
2827,2,620,2006-02-15 10:09:17
2828,1,621,2006-02-15 10:09:17
2829,1,621,2006-02-15 10:09:17
2830,1,621,2006-02-15 10:09:17
2831,1,621,2006-02-15 10:09:17
2832,2,621,2006-02-15 10:09:17
2833,2,621,2006-02-15 10:09:17
2834,2,621,2006-02-15 10:09:17
2835,2,621,2006-02-15 10:09:17
2836,2,622,2006-02-15 10:09:17
2837,2,622,2006-02-15 10:09:17
2838,1,623,2006-02-15 10:09:17
2839,1,623,2006-02-15 10:09:17
2840,2,623,2006-02-15 10:09:17
2841,2,623,2006-02-15 10:09:17
2842,2,623,2006-02-15 10:09:17
